label,thermal,pressure,fill,chemistry,tooling,image
1,0.8128778301179409,-0.06571697816252708,-0.6948816329240799,-0.8189680632203817,0.31688135862350464,3.0957741105230525
1,0.21770695998566225,-0.057576173916459084,-1.0327796339988708,-0.8027500603348017,0.29701173305511475,4.431732833618298
1,-0.380532406270504,-0.06423389911651611,2.4918242692947388,-0.6039997998159379,0.22509010136127472,-1.0282358067925088
1,-0.21837790124118328,-0.04541821405291557,3.2293325662612915,-0.5642734034918249,0.20317427814006805,1.4562022901372984
1,-0.20452480018138885,-0.09743523970246315,3.669986367225647,-0.6075172696728259,0.11486820131540298,4.762642163783312
1,-0.24664116650819778,0.054289840161800385,1.231067806482315,-0.6413294365629554,0.25327250361442566,1.3289206949993968
1,-0.07204276416450739,0.18736539408564568,-0.8136532008647919,-0.776486286893487,0.3501918315887451,2.385543006937951
1,-0.19604796962812543,-0.08976072445511818,2.2995865046977997,-0.7307793302461505,0.3008677065372467,0.275065632769838
1,-0.28663376718759537,-0.09596823155879974,1.1313284263014793,-0.7513201646506786,0.19720734655857086,2.9304426959715784
1,-0.10608105175197124,0.1522582657635212,3.430575966835022,-0.6390802226960659,0.24396437406539917,-1.061121118022129
1,-0.13187062460929155,-0.08416862972080708,2.7451437413692474,-0.6635690554976463,0.0977972075343132,0.9530201442539692
1,-0.2076514451764524,-0.09549964219331741,1.8174170851707458,-0.716477326117456,0.31375643610954285,0.6621125019155443
1,-0.19630749826319516,0.11265161819756031,1.1643990278244019,-0.7257988872006536,0.2464122325181961,1.040107588050887
1,0.29947244469076395,-0.07313671801239252,2.8714684396982193,-0.6547035686671734,0.15577036142349243,1.656171541661024
1,-0.1164065576158464,-0.0725475326180458,1.1308706402778625,-0.6689164750277996,0.32698485255241394,1.258639870211482
1,-0.23728054855018854,-0.08698668237775564,-1.1081722974777222,-0.8082174379378557,0.28875449299812317,-0.2042303802445531
1,-0.038227006793022156,0.3239233186468482,2.1653769612312317,-0.7086065537296236,0.4544142782688141,1.5721978764267988
1,-0.2874118108302355,0.365890521556139,1.1728988587856293,-0.8027937822043896,0.329604834318161,0.5759100928844418
1,-0.25818507466465235,-0.05101941851899028,1.0334958136081696,-0.7226072419434786,0.30299079418182373,0.4115271233022213
1,0.06652311980724335,-0.07273437455296516,0.9472152441740036,-0.7722136538941413,0.29349979758262634,0.9750632373616099
1,-0.10662365518510342,-0.053020767867565155,2.6332693994045258,-0.5998270204290748,0.12464749068021774,1.889422126347199
1,1.2906555943191051,-0.08674845658242702,-1.0778098702430725,-0.8025538958609104,0.24455873668193817,1.8375541078858078
1,-0.2794564738869667,-0.08125518448650837,1.9915854185819626,-0.742904398124665,0.23262296617031097,1.3430587956681848
1,-0.20749736949801445,-0.10723796300590038,4.528157949447632,-0.575052633183077,0.3359546959400177,1.3700333170127124
1,-0.3482709415256977,-0.09461785852909088,-0.3013561312109232,-0.8278154851868749,0.18571965396404266,3.814064479433
1,-0.053079250268638134,-0.09905995428562164,1.3182703852653503,-0.6846612887457013,0.2936455011367798,0.054922324256040156
1,-0.2973243333399296,-0.051370637491345406,0.4508766531944275,-0.741081359796226,0.26676228642463684,0.65351627394557
1,-0.15585464844480157,-0.0982167236506939,0.41208845376968384,-0.7474421286024153,0.23537880182266235,-0.05659864004701376
1,-0.30883939750492573,0.23215152323246002,1.2499631345272064,-0.7365955384448171,0.1954789161682129,0.24878123763483018
1,-0.2460301467217505,0.24401088431477547,0.1723150610923767,-0.7801429443061352,0.2554669678211212,-0.37084003759082407
1,-0.3529565706849098,-0.08264220505952835,3.5794376134872437,-0.5362087613902986,0.1465684026479721,0.4132599716540426
1,-0.28781441412866116,-0.08756500296294689,1.331382930278778,-0.5792191112414002,0.07297948747873306,4.2616253301966935
1,-0.3066344168037176,-0.15674369782209396,0.24534755945205688,-0.6863652875181288,0.1576301008462906,-1.562180643202737
1,0.27204807847738266,-0.06912967376410961,-0.7201551049947739,-0.7052189544774592,0.07820747047662735,2.1252692393027246
1,0.09225370176136494,-0.09811349958181381,1.6904537677764893,-0.6862180784810334,0.13362951576709747,1.8662641970076947
1,-0.36084530875086784,0.12792584858834743,2.602847784757614,-0.4898266582749784,0.13090208172798157,-0.22701034927740693
1,0.4222261868417263,-0.08998263254761696,2.483562082052231,-0.6185374520719051,0.08162618428468704,1.1647312986897305
1,-0.26768544933293015,0.35711001604795456,1.7718114852905273,-0.6841328935697675,0.26293501257896423,-0.6109619366470724
1,-0.39186167623847723,-0.04617796931415796,0.8274956941604614,-0.7330361604690552,0.238935649394989,1.0784181939670816
1,0.08677174896001816,-0.08641655743122101,-1.0790204107761383,-0.800514186732471,0.06824538856744766,1.7662653870065697
1,-0.30102343700127676,-0.015233028680086136,2.4917183816432953,-0.6568663183134049,0.043573204427957535,-1.3761261058971286
1,0.9995627896860242,-0.08195246569812298,1.5044389069080353,-0.6607335712760687,0.06752221286296844,2.982444070163183
1,-0.18111017905175686,-0.03463639132678509,1.6489936858415604,-0.7357591055333614,0.0475444532930851,1.664924668846652
1,-0.06906507536768913,-0.06696067191660404,2.637020155787468,-0.6520620658993721,0.06196765974164009,0.4893288817256689
